PRE_x_5_sig_First_SNC PRE_y_5_sig_First_SNC BRN_x_5_sig_First_SNC BRN_y_5_sig_First_SNC PST_x_5_sig_First_SNC PST_y_5_sig_First_SNC PRE_x_7.5_sig_Per_SNC PRE_y_7.5_sig_Per_SNC BRN_x_7.5_sig_Per_SNC BRN_y_7.5_sig_Per_SNC PST_x_7.5_sig_Per_SNC PST_y_7.5_sig_Per_SNC PRE_x_10_sig_Per_SNC PRE_y_10_sig_Per_SNC BRN_x_10_sig_Per_SNC BRN_y_10_sig_Per_SNC PST_x_10_sig_Per_SNC PST_y_10_sig_Per_SNC PRE_x_12.5_sig_Per_SNC PRE_y_12.5_sig_Per_SNC BRN_x_12.5_sig_Per_SNC BRN_y_12.5_sig_Per_SNC PST_x_12.5_sig_Per_SNC PST_y_12.5_sig_Per_SNC PRE_x_15_sig_Per_SNC PRE_y_15_sig_Per_SNC BRN_x_15_sig_Per_SNC BRN_y_15_sig_Per_SNC PST_x_15_sig_Per_SNC PST_y_15_sig_Per_SNC
0.525 1990.867033645187 0.525 1726.8305768569855 0.525 3658.494545494062 0.525 1990.867033645187 0.525 1901.457443258211 0.525 3771.817486995743 0.525 1990.867033645187 0.525 1908.0600956866047 0.525 3758.607974730117 0.525 1990.867033645187 0.525 1920.7463589677436 0.525 3739.7665825908152 0.525 1990.867033645187 0.525 1967.8259374303082 0.525 3708.907589257773
0.5750000000000001 1856.9762113996894 0.5750000000000001 1619.4054659390501 0.5750000000000001 3459.673169971574 0.5750000000000001 1856.9762113996894 0.5750000000000001 1809.043704029361 0.5750000000000001 3537.66376055171 0.5750000000000001 1856.9762113996894 0.5750000000000001 1775.0186539877914 0.5750000000000001 3510.521168929764 0.5750000000000001 1856.9762113996894 0.5750000000000001 1789.7219863097414 0.5750000000000001 3497.1611369958414 0.5750000000000001 1856.9762113996894 0.5750000000000001 1850.0681891569202 0.5750000000000001 3487.3774332171074
0.6250000000000001 1817.549935358759 0.6250000000000001 1625.805947660215 0.6250000000000001 3460.0162659168036 0.6250000000000001 1817.549935358759 0.6250000000000001 1802.1273807978607 0.6250000000000001 3563.7506319679715 0.6250000000000001 1817.549935358759 0.6250000000000001 1794.3773006762526 0.6250000000000001 3532.6200093292437 0.6250000000000001 1817.549935358759 0.6250000000000001 1813.4418777476344 0.6250000000000001 3520.733358076955 0.6250000000000001 1817.549935358759 0.6250000000000001 1856.6418703859008 0.6250000000000001 3490.7223591233446
0.675 1768.816405064848 0.675 1565.0817380469782 0.675 3260.3775857294813 0.675 1768.816405064848 0.675 1724.2050145724756 0.675 3321.3228337062455 0.675 1768.816405064848 0.675 1700.1443699883578 0.675 3299.2418338100774 0.675 1768.816405064848 0.675 1731.5738655668056 0.675 3278.5843805467475 0.675 1768.816405064848 0.675 1783.123971868846 0.675 3269.7319420875237
0.7250000000000001 1785.9262956432963 0.7250000000000001 1625.9427966135174 0.7250000000000001 3281.353312501473 0.7250000000000001 1785.9262956432963 0.7250000000000001 1645.4530315634436 0.7250000000000001 3340.460507771701 0.7250000000000001 1785.9262956432963 0.7250000000000001 1645.188948497559 0.7250000000000001 3317.0285193179357 0.7250000000000001 1785.9262956432963 0.7250000000000001 1661.1739130707092 0.7250000000000001 3291.4930906836503 0.7250000000000001 1785.9262956432963 0.7250000000000001 1731.643793126253 0.7250000000000001 3263.9468562372667
0.775 1778.3222729089707 0.775 1645.280335889742 0.775 3172.440048606706 0.775 1778.3222729089707 0.775 1829.357850898285 0.775 3214.414763176788 0.775 1778.3222729089707 0.775 1790.3359465208753 0.775 3202.7610814094123 0.775 1778.3222729089707 0.775 1802.298066185319 0.775 3183.2758240757016 0.775 1778.3222729089707 0.775 1832.8220689222258 0.775 3152.4029705360854
0.8250000000000001 1701.141030039432 0.8250000000000001 1525.0945144789252 0.8250000000000001 3100.4644375391063 0.8250000000000001 1701.141030039432 0.8250000000000001 1649.1635103940803 0.8250000000000001 3179.295853764674 0.8250000000000001 1701.141030039432 0.8250000000000001 1619.4529193359433 0.8250000000000001 3164.095838298131 0.8250000000000001 1701.141030039432 0.8250000000000001 1637.0931097666714 0.8250000000000001 3141.274472689864 0.8250000000000001 1701.141030039432 0.8250000000000001 1686.0804657137098 0.8250000000000001 3128.3432223917407
0.8750000000000001 1702.763967122819 0.8750000000000001 1556.6932904798646 0.8750000000000001 3085.318930189317 0.8750000000000001 1702.763967122819 0.8750000000000001 1690.9036439114225 0.8750000000000001 3128.255589887933 0.8750000000000001 1702.763967122819 0.8750000000000001 1658.6667171527265 0.8750000000000001 3108.794608414277 0.8750000000000001 1702.763967122819 0.8750000000000001 1639.668412369391 0.8750000000000001 3096.7287108266214 0.8750000000000001 1702.763967122819 0.8750000000000001 1697.98010699459 0.8750000000000001 3074.2223603226203
0.925 1685.9593770891133 0.925 1481.0066664391722 0.925 3011.613537646037 0.925 1685.9593770891133 0.925 1677.799595465424 0.925 3069.535763100939 0.925 1685.9593770891133 0.925 1654.2635614574453 0.925 3056.342623341968 0.925 1685.9593770891133 0.925 1648.4264253305018 0.925 3036.6481838654513 0.925 1685.9593770891133 0.925 1735.0555369747922 0.925 3016.688502806641
0.9750000000000001 1636.9464766551666 0.9750000000000001 1642.6149847480506 0.9750000000000001 3014.8563535300136 0.9750000000000001 1636.9464766551666 0.9750000000000001 1668.6170393214675 0.9750000000000001 3060.599618471618 0.9750000000000001 1636.9464766551666 0.9750000000000001 1634.4200314748186 0.9750000000000001 3047.6834073001583 0.9750000000000001 1636.9464766551666 0.9750000000000001 1630.1766920262078 0.9750000000000001 3032.3785322831927 0.9750000000000001 1636.9464766551666 0.9750000000000001 1733.5586896688678 0.9750000000000001 3014.035927443731
1.025 1683.3392915576849 1.025 1574.2025962611897 1.025 2885.9498750889557 1.025 1683.3392915576849 1.025 1670.1316428196506 1.025 2942.8964563454288 1.025 1683.3392915576849 1.025 1641.6520430668515 1.025 2932.8953626336024 1.025 1683.3392915576849 1.025 1635.1044944854068 1.025 2911.700539205455 1.025 1683.3392915576849 1.025 1713.3205673825892 1.025 2900.665895939403
1.075 1574.346433458047 1.075 1594.4293069728305 1.075 2798.4094111391773 1.075 1574.346433458047 1.075 1618.6064403746905 1.075 2847.0154160295974 1.075 1574.346433458047 1.075 1617.0454049786906 1.075 2829.457722724994 1.075 1574.346433458047 1.075 1631.9725108294028 1.075 2813.5889758775907 1.075 1574.346433458047 1.075 1681.5574585463125 1.075 2794.96238687143
1.125 1529.1195620923872 1.125 1541.145978231901 1.125 2630.246188559682 1.125 1529.1195620923872 1.125 1601.4129419614283 1.125 2669.6239062285704 1.125 1529.1195620923872 1.125 1612.940125711386 1.125 2652.627479055819 1.125 1529.1195620923872 1.125 1625.800719170639 1.125 2646.7070212693416 1.125 1529.1195620923872 1.125 1677.152152687411 1.125 2633.9463293999756
1.175 1534.1233025049937 1.175 1470.1092741665802 1.175 2628.7711200554113 1.175 1534.1233025049937 1.175 1615.500996674963 1.175 2678.295681285486 1.175 1534.1233025049937 1.175 1586.4328569968457 1.175 2656.3468819329746 1.175 1534.1233025049937 1.175 1605.1324295737697 1.175 2640.399798994043 1.175 1534.1233025049937 1.175 1674.1505564124009 1.175 2624.7401688458945
1.225 1543.1399082310018 1.225 1462.3184173708291 1.225 2618.948480955523 1.225 1543.1399082310018 1.225 1505.3589871230995 1.225 2653.9127450614747 1.225 1543.1399082310018 1.225 1494.2736631333332 1.225 2634.2911785847637 1.225 1543.1399082310018 1.225 1515.175464744354 1.225 2620.4557661746667 1.225 1543.1399082310018 1.225 1582.208480792463 1.225 2615.426750386785
1.275 1552.6677364739433 1.275 1363.0673144862953 1.275 2637.4865154503555 1.275 1552.6677364739433 1.275 1477.1296214999186 1.275 2662.652536507461 1.275 1552.6677364739433 1.275 1465.5665309576748 1.275 2635.616685608372 1.275 1552.6677364739433 1.275 1486.8296567051536 1.275 2618.067655488021 1.275 1552.6677364739433 1.275 1524.8102896865719 1.275 2612.6981107908446
1.325 1554.3343617252697 1.325 1290.5199588996104 1.325 2504.0085498832377 1.325 1554.3343617252697 1.325 1437.952548000657 1.325 2525.817736366931 1.325 1554.3343617252697 1.325 1440.4858302070625 1.325 2509.276228943177 1.325 1554.3343617252697 1.325 1448.6910135154715 1.325 2495.1453530447484 1.325 1554.3343617252697 1.325 1498.0230218453153 1.325 2485.885805506634
1.375 1451.5399446485733 1.375 1292.624557972423 1.375 2515.155308111923 1.375 1451.5399446485733 1.375 1499.5366633285912 1.375 2548.090503547878 1.375 1451.5399446485733 1.375 1504.230973513186 1.375 2529.4655871161362 1.375 1451.5399446485733 1.375 1513.433997253734 1.375 2512.165047288978 1.375 1451.5399446485733 1.375 1564.7082579352523 1.375 2495.6316907703645
1.425 1407.8646553130598 1.425 1240.1085703794042 1.425 2554.1753489643907 1.425 1407.8646553130598 1.425 1379.3856466744214 1.425 2566.4215642469926 1.425 1407.8646553130598 1.425 1376.070028192223 1.425 2548.085229210922 1.425 1407.8646553130598 1.425 1387.6199039731403 1.425 2537.4962786433025 1.425 1407.8646553130598 1.425 1443.8974743402582 1.425 2531.0092593681225
1.475 1382.633238046208 1.475 1147.1296651927478 1.475 2517.8572853186106 1.475 1382.633238046208 1.475 1264.4419857916373 1.475 2571.5112201098746 1.475 1382.633238046208 1.475 1252.409606734765 1.475 2549.7361032127246 1.475 1382.633238046208 1.475 1267.3944827093103 1.475 2540.328988107328 1.475 1382.633238046208 1.475 1276.6161355406286 1.475 2525.244448661029
1.525 1341.0202500802448 1.525 1121.7611788477457 1.525 2502.1690638473815 1.525 1341.0202500802448 1.525 1303.6001624750058 1.525 2551.972260862748 1.525 1341.0202500802448 1.525 1275.9478497292548 1.525 2538.350487220046 1.525 1341.0202500802448 1.525 1289.4880865447042 1.525 2525.0498526840074 1.525 1341.0202500802448 1.525 1298.151207187214 1.525 2512.7169191327966
1.575 1332.8293551973663 1.575 1101.4562158016054 1.575 2294.9316837113065 1.575 1332.8293551973663 1.575 1256.3494555828388 1.575 2331.5778439554992 1.575 1332.8293551973663 1.575 1228.2321269332047 1.575 2316.452481007822 1.575 1332.8293551973663 1.575 1241.347561200703 1.575 2301.7949691867484 1.575 1332.8293551973663 1.575 1291.0238515231358 1.575 2290.1101892367737
1.625 1350.480268065757 1.625 1152.1050488146882 1.625 2240.6528037744433 1.625 1350.480268065757 1.625 1315.819113562584 1.625 2275.731596975702 1.625 1350.480268065757 1.625 1300.7160720872182 1.625 2260.7276015596494 1.625 1350.480268065757 1.625 1308.3364731210131 1.625 2247.4977528284994 1.625 1350.480268065757 1.625 1322.954961988263 1.625 2239.7535660265034
1.675 1298.0943469484134 1.675 1110.8649387880819 1.675 2285.675762847753 1.675 1298.0943469484134 1.675 1255.4462090625102 1.675 2341.9872770678503 1.675 1298.0943469484134 1.675 1256.5677111364735 1.675 2329.7404914147623 1.675 1298.0943469484134 1.675 1270.626159000718 1.675 2313.0995553195594 1.675 1298.0943469484134 1.675 1309.0573640021205 1.675 2302.9936687172053
1.725 1272.2008775406894 1.725 1145.054683026596 1.725 2229.1787331437617 1.725 1272.2008775406894 1.725 1289.3406433143393 1.725 2272.1136252133006 1.725 1272.2008775406894 1.725 1282.235410124353 1.725 2254.247875405123 1.725 1272.2008775406894 1.725 1283.601353729735 1.725 2247.103273914651 1.725 1272.2008775406894 1.725 1286.5320284574111 1.725 2234.5201100151853
1.775 1224.8755769782044 1.775 1115.4325776207766 1.775 2126.7168213285154 1.775 1224.8755769782044 1.775 1263.389441691911 1.775 2129.3290675032154 1.775 1224.8755769782044 1.775 1260.996499245557 1.775 2120.0931860789406 1.775 1224.8755769782044 1.775 1265.4497415568667 1.775 2101.6296704280853 1.775 1224.8755769782044 1.775 1296.4871075109402 1.775 2080.906503929399
1.825 1215.4306799004055 1.825 1151.6418650157643 1.825 2125.421407049055 1.825 1215.4306799004055 1.825 1287.927036062234 1.825 2155.4017966666297 1.825 1215.4306799004055 1.825 1263.204838117526 1.825 2143.7653189696075 1.825 1215.4306799004055 1.825 1274.7269953119385 1.825 2131.209078932566 1.825 1215.4306799004055 1.825 1287.4464499729825 1.825 2119.8094001231366
1.875 1197.6446646075754 1.875 1029.6669139348999 1.875 2038.030241384199 1.875 1197.6446646075754 1.875 1177.7213440090688 1.875 2048.8283740671795 1.875 1197.6446646075754 1.875 1154.9398650521757 1.875 2041.6020182910488 1.875 1197.6446646075754 1.875 1182.4558397451203 1.875 2026.3314583744914 1.875 1197.6446646075754 1.875 1196.3489643075343 1.875 2024.2080568276917
1.925 1219.3211727382138 1.925 992.6622331016065 1.925 2130.0618801158157 1.925 1219.3211727382138 1.925 1141.2069060638894 1.925 2145.3458449421896 1.925 1219.3211727382138 1.925 1137.4080791864174 1.925 2131.373595765718 1.925 1219.3211727382138 1.925 1159.0271748081093 1.925 2115.2144476992644 1.925 1219.3211727382138 1.925 1197.597453003748 1.925 2100.782356179092
1.975 1209.3841165151946 1.975 964.9478324786529 1.975 2150.2457851058384 1.975 1209.3841165151946 1.975 1167.5373317284382 1.975 2183.965963566658 1.975 1209.3841165151946 1.975 1168.9082996097434 1.975 2171.1724796955946 1.975 1209.3841165151946 1.975 1186.0348584998414 1.975 2155.0988820228854 1.975 1209.3841165151946 1.975 1236.5218876884885 1.975 2140.540115160376
2.025 1146.7069952173056 2.025 1014.6681354004988 2.025 2184.431551835897 2.025 1146.7069952173056 2.025 1192.5611535053445 2.025 2205.2341235572126 2.025 1146.7069952173056 2.025 1185.925180311382 2.025 2184.0204025913667 2.025 1146.7069952173056 2.025 1195.3369142387783 2.025 2172.3213894748105 2.025 1146.7069952173056 2.025 1254.2576308056268 2.025 2158.577976838589
2.075 1141.2751779776995 2.075 1028.4039687666668 2.075 1965.5352081021779 2.075 1141.2751779776995 2.075 1184.3457233087247 2.075 1972.6306291714263 2.075 1141.2751779776995 2.075 1172.9859482420327 2.075 1961.9484172448033 2.075 1141.2751779776995 2.075 1176.336396576846 2.075 1944.030537644161 2.075 1141.2751779776995 2.075 1207.8729667188124 2.075 1935.0555935345444
2.125 1131.4930597051268 2.125 1046.0543757838514 2.125 1977.7306049456008 2.125 1131.4930597051268 2.125 1187.388651611641 2.125 1960.6122949652943 2.125 1131.4930597051268 2.125 1158.741799088819 2.125 1946.8421692799282 2.125 1131.4930597051268 2.125 1170.9960366268601 2.125 1930.7393406433011 2.125 1131.4930597051268 2.125 1214.6670907586345 2.125 1927.186023068683
2.175 1102.5823666760284 2.175 980.2938600585447 2.175 2027.0255140949123 2.175 1102.5823666760284 2.175 1085.3920800457738 2.175 2016.848580337798 2.175 1102.5823666760284 2.175 1082.2689687976183 2.175 1998.7735331413135 2.175 1102.5823666760284 2.175 1084.250924699621 2.175 1982.8836994103317 2.175 1102.5823666760284 2.175 1116.6601806647013 2.175 1971.1790353055192
2.225 1090.6636486938057 2.225 938.4813084556257 2.225 2022.2304282596053 2.225 1090.6636486938057 2.225 1029.6862866128522 2.225 2050.007681763252 2.225 1090.6636486938057 2.225 1034.4543145625134 2.225 2039.0828742974545 2.225 1090.6636486938057 2.225 1036.548690525429 2.225 2024.4068731517157 2.225 1090.6636486938057 2.225 1055.478630400904 2.225 2011.575437719662
2.275 1123.9237334263773 2.275 968.4308219933379 2.275 2031.673016821742 2.275 1123.9237334263773 2.275 1063.4048774186224 2.275 2031.6563833604819 2.275 1123.9237334263773 2.275 1048.8278622720795 2.275 2022.2193002720303 2.275 1123.9237334263773 2.275 1058.0923979991912 2.275 2007.643098265409 2.275 1123.9237334263773 2.275 1094.6467469275635 2.275 1999.6841058350717
2.325 1048.340268103193 2.325 1008.5879299129659 2.325 2001.2671904863691 2.325 1048.340268103193 2.325 1184.1024735001795 2.325 1988.9243682022543 2.325 1048.340268103193 2.325 1190.6944267819074 2.325 1972.2785673800954 2.325 1048.340268103193 2.325 1201.1617320555831 2.325 1962.0232539694 2.325 1048.340268103193 2.325 1237.9635072044957 2.325 1963.8939223465077
2.375 1064.9954803907522 2.375 981.8354234920151 2.375 1909.406591140838 2.375 1064.9954803907522 2.375 1101.3755497251705 2.375 1913.3206697634953 2.375 1064.9954803907522 2.375 1102.6389753280343 2.375 1900.418459012102 2.375 1064.9954803907522 2.375 1111.220129774696 2.375 1888.0197566143743 2.375 1064.9954803907522 2.375 1155.922487990737 2.375 1878.6745523396357
2.4250000000000003 1030.0110481531667 2.4250000000000003 975.9446372604673 2.4250000000000003 1853.6315120964884 2.4250000000000003 1030.0110481531667 2.4250000000000003 1085.9742801416999 2.4250000000000003 1865.2808199450058 2.4250000000000003 1030.0110481531667 2.4250000000000003 1079.5040215054446 2.4250000000000003 1853.0944177776244 2.4250000000000003 1030.0110481531667 2.4250000000000003 1086.47943425709 2.4250000000000003 1840.8553575492183 2.4250000000000003 1030.0110481531667 2.4250000000000003 1124.6946881664437 2.4250000000000003 1836.4568929858644
2.475 1029.9381625506744 2.475 945.2243110297909 2.475 1780.4647825405018 2.475 1029.9381625506744 2.475 1090.1984164245964 2.475 1803.0997599239677 2.475 1029.9381625506744 2.475 1078.6219496834535 2.475 1785.650933043085 2.475 1029.9381625506744 2.475 1088.9300916305435 2.475 1773.4547693227992 2.475 1029.9381625506744 2.475 1111.608324081274 2.475 1776.5015332002956
2.525 1019.4454106895754 2.525 915.3187789778394 2.525 1781.1578938857342 2.525 1019.4454106895754 2.525 1055.5609807526184 2.525 1790.962537673105 2.525 1019.4454106895754 2.525 1057.5368247540578 2.525 1775.7971740974467 2.525 1019.4454106895754 2.525 1068.7870482529888 2.525 1765.3836288221441 2.525 1019.4454106895754 2.525 1103.9653580122033 2.525 1757.0851590388404
2.575 1032.6022223404248 2.575 947.3371650309657 2.575 1796.7543671245182 2.575 1032.6022223404248 2.575 1077.062672434005 2.575 1798.7571724579811 2.575 1032.6022223404248 2.575 1076.8359012617534 2.575 1789.2752325894173 2.575 1032.6022223404248 2.575 1089.5637898852033 2.575 1775.7798634868582 2.575 1032.6022223404248 2.575 1112.1463867508764 2.575 1771.921054659119
2.625 1057.6627670149803 2.625 947.5430222870763 2.625 1838.366239637226 2.625 1057.6627670149803 2.625 1053.7459948453986 2.625 1867.8582480523105 2.625 1057.6627670149803 2.625 1047.6722609159008 2.625 1853.6271523817504 2.625 1057.6627670149803 2.625 1067.8366641704624 2.625 1834.982481493245 2.625 1057.6627670149803 2.625 1095.1344366507087 2.625 1819.2975573230676
2.6750000000000003 1050.8349626809568 2.6750000000000003 915.2734114294374 2.6750000000000003 1851.0125849468436 2.6750000000000003 1050.8349626809568 2.6750000000000003 1052.4353578117523 2.6750000000000003 1884.6573500689885 2.6750000000000003 1050.8349626809568 2.6750000000000003 1059.1521576439407 2.6750000000000003 1865.8803218456776 2.6750000000000003 1050.8349626809568 2.6750000000000003 1080.301009353822 2.6750000000000003 1853.7714821973364 2.6750000000000003 1050.8349626809568 2.6750000000000003 1109.8300685350148 2.6750000000000003 1833.646190466731
2.725 1049.9066153477972 2.725 933.3043538391485 2.725 1871.8433095934263 2.725 1049.9066153477972 2.725 1037.3113268072923 2.725 1906.253968479636 2.725 1049.9066153477972 2.725 1042.3415487467362 2.725 1886.8961792715056 2.725 1049.9066153477972 2.725 1057.0177324446754 2.725 1875.4754133612782 2.725 1049.9066153477972 2.725 1079.2910597146304 2.725 1860.5484982944647
2.775 1022.500377504652 2.775 983.2576213678823 2.775 1771.8083338969884 2.775 1022.500377504652 2.775 1068.7858772924014 2.775 1806.4632472347666 2.775 1022.500377504652 2.775 1079.7189383051962 2.775 1788.2453044016547 2.775 1022.500377504652 2.775 1099.447725832876 2.775 1776.1717349237763 2.775 1022.500377504652 2.775 1142.7393431121104 2.775 1761.9103380708395
2.825 1052.19680500501 2.825 930.998441336759 2.825 1791.5089863642977 2.825 1052.19680500501 2.825 1039.9921344237493 2.825 1829.1711567873454 2.825 1052.19680500501 2.825 1048.320588991413 2.825 1818.070694753093 2.825 1052.19680500501 2.825 1054.9030864851425 2.825 1807.938653776526 2.825 1052.19680500501 2.825 1099.0764897996537 2.825 1792.8272492011818
2.875 1029.978407453656 2.875 947.6070899260943 2.875 1759.7176068751764 2.875 1029.978407453656 2.875 1136.180029849921 2.875 1778.1805190043115 2.875 1029.978407453656 2.875 1133.7154396084825 2.875 1765.6402836430818 2.875 1029.978407453656 2.875 1147.3124892324197 2.875 1749.17985787131 2.875 1029.978407453656 2.875 1174.383592544313 2.875 1738.4273032067565
2.9250000000000003 1029.1995312847885 2.9250000000000003 919.1572512022841 2.9250000000000003 1827.9010499876804 2.9250000000000003 1029.1995312847885 2.9250000000000003 1038.570859508614 2.9250000000000003 1836.318055901556 2.9250000000000003 1029.1995312847885 2.9250000000000003 1045.788104820007 2.9250000000000003 1818.4570301735369 2.9250000000000003 1029.1995312847885 2.9250000000000003 1064.3947112259182 2.9250000000000003 1811.7052788979763 2.9250000000000003 1029.1995312847885 2.9250000000000003 1118.5111093527507 2.9250000000000003 1799.2923453442977
2.975 1014.6086283733742 2.975 889.6036025963075 2.975 1732.002557037253 2.975 1014.6086283733742 2.975 994.4594187091144 2.975 1765.507820927162 2.975 1014.6086283733742 2.975 1000.6260359119394 2.975 1753.8518903022643 2.975 1014.6086283733742 2.975 1016.4895434807693 2.975 1744.5904457991012 2.975 1014.6086283733742 2.975 1057.8245690345752 2.975 1727.0663812325793
3.025 999.2338437123514 3.025 843.1406238476815 3.025 1723.402982595851 3.025 999.2338437123514 3.025 969.5599887021978 3.025 1727.2182182252916 3.025 999.2338437123514 3.025 964.267826468071 3.025 1716.9052251519192 3.025 999.2338437123514 3.025 970.3542547883804 3.025 1709.554041283551 3.025 999.2338437123514 3.025 974.638104443305 3.025 1723.2150075316413
3.075 996.5062522191855 3.075 839.4263051565259 3.075 1738.5439470104213 3.075 996.5062522191855 3.075 938.7627241734998 3.075 1758.6859907362846 3.075 996.5062522191855 3.075 936.8028048478075 3.075 1743.9433067248012 3.075 996.5062522191855 3.075 948.2136347538401 3.075 1734.7693892327288 3.075 996.5062522191855 3.075 979.6917149953349 3.075 1730.4476776391264
3.125 976.3895703982804 3.125 860.9628328625266 3.125 1722.3834933060837 3.125 976.3895703982804 3.125 975.1481580590822 3.125 1726.4071619128154 3.125 976.3895703982804 3.125 981.6634938858579 3.125 1716.5148076274131 3.125 976.3895703982804 3.125 992.0233211905373 3.125 1705.0099024575577 3.125 976.3895703982804 3.125 1014.291816754238 3.125 1696.03028748873
